CustomerID,Recency,Frequency,Monetary,AvgBasketValue,CategoryDiversity,TotalItems,Cluster,SegmentName,IsOutlier
17290,4,2,525.24,262.62,92,404,0,Recent / Promising,False
17291,308,1,550.8000000000001,550.8000000000001,1,72,1,At risk / Lapsed,False
17293,8,9,1875.1100000000001,208.34555555555556,93,1140,3,Champions / VIP,False
17295,29,3,556.95,185.65,53,294,0,Recent / Promising,False
17297,17,1,131.78,131.78,49,67,0,Recent / Promising,False
17298,101,2,498.42,249.21,30,387,1,At risk / Lapsed,False
17299,12,4,669.11,167.27749999999997,50,678,0,Recent / Promising,False
17301,21,1,197.63,197.63000000000002,59,149,0,Recent / Promising,False
17302,15,5,1135.63,227.12600000000003,68,575,2,Loyal / Core,False
17303,361,1,250.04,250.03999999999996,53,144,1,At risk / Lapsed,False
17306,11,19,8631.31,454.2794736842106,13,11491,3,Champions / VIP,False
17309,95,1,82.75,82.75,11,41,1,At risk / Lapsed,False
17311,78,2,1384.85,692.425,55,1005,2,Loyal / Core,False
17312,139,3,644.3,214.76666666666665,11,372,2,Loyal / Core,False
17313,31,1,2328.84,2328.84,24,1402,2,Loyal / Core,False
17314,25,8,2527.92,315.99,120,1896,3,Champions / VIP,False
17315,2,36,6252.18,173.67166666666668,254,3862,3,Champions / VIP,True
17317,46,3,2600.34,866.7800000000001,8,1146,2,Loyal / Core,False
17320,100,3,1200.6200000000001,400.2066666666667,57,634,2,Loyal / Core,False
17321,8,2,700.86,350.42999999999995,94,373,0,Recent / Promising,False
17323,15,7,917.67,131.0957142857143,124,772,2,Loyal / Core,False
17324,18,4,990.23,247.55749999999998,43,844,2,Loyal / Core,False
17325,280,1,96.8,96.8,6,60,1,At risk / Lapsed,False
17329,14,2,523.11,261.555,29,142,0,Recent / Promising,False
17330,23,2,363.9,181.95,5,120,0,Recent / Promising,False
17331,124,1,175.2,175.2,1,16,1,At risk / Lapsed,False
17333,86,1,494.25,494.25,28,375,1,At risk / Lapsed,False
17334,302,2,307.02,153.51000000000002,11,315,1,At risk / Lapsed,False
17337,151,4,2026.42,506.605,420,1268,2,Loyal / Core,False
17338,17,8,6635.14,829.3925,388,3113,3,Champions / VIP,False
17339,94,2,243.36,121.68,9,152,1,At risk / Lapsed,False
17340,30,11,12353.29,1123.0263636363636,229,5967,3,Champions / VIP,False
17341,157,3,781.36,260.4533333333333,147,489,2,Loyal / Core,False
17343,355,1,193.64,193.64,17,56,1,At risk / Lapsed,False
17344,46,1,160.57,160.57000000000002,31,66,1,At risk / Lapsed,False
17345,15,4,537.74,134.43500000000003,70,346,0,Recent / Promising,False
17346,4,15,2676.56,178.43733333333333,299,1657,3,Champions / VIP,False
17347,86,1,228.96,228.96,1,216,1,At risk / Lapsed,False
17348,15,5,1159.52,231.90399999999994,180,1401,2,Loyal / Core,False
17349,179,1,110.75,110.75,8,112,1,At risk / Lapsed,False
17350,8,4,1286.07,321.51750000000004,66,795,0,Recent / Promising,False
17351,36,3,587.15,195.71666666666667,22,113,2,Loyal / Core,False
17353,129,2,1740.0,870.0,5,1200,2,Loyal / Core,False
17354,51,1,1393.06,1393.06,15,1006,2,Loyal / Core,False
17356,312,1,178.22,178.21999999999997,19,166,1,At risk / Lapsed,False
17357,24,2,388.14,194.06999999999996,41,153,0,Recent / Promising,False
17358,303,2,365.85,182.92499999999998,55,202,1,At risk / Lapsed,False
17359,11,1,127.86,127.85999999999999,13,161,0,Recent / Promising,False
17360,17,3,585.79,195.26333333333335,113,335,0,Recent / Promising,False
17361,49,3,488.2,162.73333333333335,26,157,2,Loyal / Core,False
17362,239,2,312.23,156.11499999999998,30,191,1,At risk / Lapsed,False
17364,1,11,4481.18,407.38000000000005,288,2701,3,Champions / VIP,False
17365,13,8,4796.52,599.565,277,4765,3,Champions / VIP,False
17367,238,1,168.4,168.39999999999998,33,150,1,At risk / Lapsed,False
17368,23,8,1912.67,239.08375000000004,93,1391,2,Loyal / Core,False
17370,73,4,446.18,111.54499999999999,31,540,2,Loyal / Core,False
17371,17,3,423.89,141.29666666666665,83,152,0,Recent / Promising,False
17372,41,8,1342.68,167.835,215,749,2,Loyal / Core,False
17373,40,4,646.92,161.73000000000002,47,408,2,Loyal / Core,False
17374,219,2,495.77,247.88499999999996,24,85,1,At risk / Lapsed,False
17375,199,3,400.1,133.36666666666665,63,367,1,At risk / Lapsed,False
17376,71,2,203.2,101.6,23,86,1,At risk / Lapsed,False
17377,24,20,4100.92,205.046,190,2076,3,Champions / VIP,False
17379,11,1,404.66,404.66,71,663,0,Recent / Promising,False
17381,9,29,20275.61,699.1589655172414,40,25649,3,Champions / VIP,True
17382,65,1,65.4,65.4,2,25,1,At risk / Lapsed,False
17383,4,1,199.29,199.28999999999996,49,150,0,Recent / Promising,False
17384,19,2,336.4,168.2,12,88,0,Recent / Promising,False
17385,15,1,261.11,261.11,42,201,0,Recent / Promising,False
17386,8,6,2686.42,447.73666666666674,23,1902,3,Champions / VIP,False
17387,20,2,784.11,392.05499999999995,71,542,0,Recent / Promising,False
17388,78,4,1259.56,314.89000000000004,13,1068,2,Loyal / Core,False
17389,1,34,31833.68,936.2847058823529,45,7612,3,Champions / VIP,True
17391,164,2,508.8,254.4,2,480,1,At risk / Lapsed,False
17392,307,2,451.91,225.95499999999998,52,318,1,At risk / Lapsed,False
17394,219,1,203.86999999999998,203.86999999999995,4,241,1,At risk / Lapsed,False
17396,39,7,7312.8,1044.6857142857143,23,2004,3,Champions / VIP,False
17397,22,2,696.41,348.20500000000004,88,254,0,Recent / Promising,False
17398,115,3,653.38,217.79333333333332,30,310,2,Loyal / Core,False
17400,126,5,2129.96,425.992,175,1097,2,Loyal / Core,False
17402,5,12,2598.85,216.57083333333333,32,700,3,Champions / VIP,False
17403,36,1,281.62,281.62,32,117,0,Recent / Promising,False
17404,4,13,31781.82,2444.755384615384,109,32744,3,Champions / VIP,True
17405,1,3,1031.41,343.80333333333334,77,726,0,Recent / Promising,False
17406,333,3,2200.42,733.4733333333334,99,787,2,Loyal / Core,False
17408,163,1,32.65,32.65,2,3,1,At risk / Lapsed,False
17409,185,2,771.85,385.92499999999995,13,105,1,At risk / Lapsed,False
17410,16,5,1214.72,242.94400000000002,57,616,2,Loyal / Core,False
17411,12,3,778.94,259.64666666666665,39,306,0,Recent / Promising,False
17412,3,7,1258.06,179.72285714285718,48,738,3,Champions / VIP,False
17414,44,2,778.0,389.0,5,2100,2,Loyal / Core,False
17415,80,1,507.84,507.8399999999999,14,114,1,At risk / Lapsed,False
17416,30,7,6893.42,984.7742857142857,186,4302,3,Champions / VIP,False
17418,42,2,463.46000000000004,231.73,29,289,0,Recent / Promising,False
17419,11,12,4226.57,352.21416666666664,155,1876,3,Champions / VIP,False
17420,50,3,598.83,199.61,28,265,2,Loyal / Core,False
17422,16,6,1979.37,329.89500000000004,93,2253,2,Loyal / Core,False
17423,46,2,698.41,349.205,26,459,0,Recent / Promising,False
17425,19,2,759.17,379.58500000000004,42,407,0,Recent / Promising,False
17426,8,6,5037.26,839.5433333333334,179,3094,3,Champions / VIP,False
17427,72,1,100.8,100.8,2,34,1,At risk / Lapsed,False
17428,1,28,17256.85,616.3160714285714,252,9474,3,Champions / VIP,True
17429,128,3,524.9200000000001,174.97333333333336,36,624,1,At risk / Lapsed,False
17430,33,2,265.76,132.88000000000002,14,190,0,Recent / Promising,False
17431,313,1,403.3,403.3,41,292,1,At risk / Lapsed,False
17432,18,2,365.76,182.88,44,207,0,Recent / Promising,False
17433,88,1,303.15999999999997,303.15999999999997,53,185,1,At risk / Lapsed,False
17434,2,7,2373.82,339.1171428571428,100,1693,3,Champions / VIP,False
17436,2,2,216.29999999999998,108.15,7,90,0,Recent / Promising,False
17438,254,1,388.45000000000005,388.45000000000005,17,103,1,At risk / Lapsed,False
17440,157,3,186.42000000000002,62.13999999999999,3,246,1,At risk / Lapsed,False
17442,37,6,2248.56,374.76,96,1496,2,Loyal / Core,False
17443,220,1,534.24,534.24,1,504,1,At risk / Lapsed,False
17444,152,2,2389.1,1194.5500000000002,131,2118,2,Loyal / Core,False
17446,177,2,120.9,60.45000000000001,6,198,1,At risk / Lapsed,False
17447,40,2,541.53,270.765,33,443,0,Recent / Promising,False
17449,2,7,2517.86,359.69428571428574,177,1121,3,Champions / VIP,False
17450,8,46,194550.79,4229.365,124,69993,3,Champions / VIP,True
17451,1,7,1721.4,245.91428571428574,83,1203,3,Champions / VIP,False
17453,18,2,486.71999999999997,243.35999999999999,19,219,0,Recent / Promising,False
17454,192,4,517.53,129.3825,57,243,2,Loyal / Core,False
17455,204,1,131.7,131.7,8,66,1,At risk / Lapsed,False
17456,365,1,249.86,249.86,17,222,1,At risk / Lapsed,False
17457,127,5,1737.7,347.54,14,826,2,Loyal / Core,False
17458,15,1,316.5,316.49999999999994,52,170,0,Recent / Promising,False
17459,43,2,657.3,328.65,88,537,0,Recent / Promising,False
17460,94,6,622.4300000000001,103.73833333333333,18,236,2,Loyal / Core,False
17461,23,3,757.46,252.48666666666665,104,799,0,Recent / Promising,False
17462,60,2,675.69,337.84499999999997,25,227,2,Loyal / Core,False
17463,16,5,1896.41,379.28200000000004,162,1095,2,Loyal / Core,False
17464,158,1,289.96000000000004,289.96000000000004,9,220,1,At risk / Lapsed,False
17466,10,2,763.28,381.64,41,306,0,Recent / Promising,False
17468,10,2,137.0,68.5,5,116,0,Recent / Promising,False
17469,16,5,1870.97,374.1940000000001,61,787,2,Loyal / Core,False
17470,45,5,1125.07,225.01400000000004,67,1675,2,Loyal / Core,False
17472,191,3,710.29,236.76333333333332,142,462,1,At risk / Lapsed,False
17475,79,1,194.37,194.36999999999995,14,178,1,At risk / Lapsed,False
17480,78,1,511.82,511.82,29,338,1,At risk / Lapsed,False
17481,4,4,1255.59,313.8975,69,1061,0,Recent / Promising,False
17483,65,3,414.04,138.01333333333335,18,191,2,Loyal / Core,False
17486,261,1,396.87,396.87,24,191,1,At risk / Lapsed,False
17489,59,2,376.64,188.31999999999996,28,428,1,At risk / Lapsed,False
17490,1,7,2092.32,298.90285714285716,63,1134,3,Champions / VIP,False
17491,1,10,3558.87,355.88700000000006,72,2013,3,Champions / VIP,False
17492,248,1,374.57,374.57,12,155,1,At risk / Lapsed,False
17495,8,2,497.56,248.78000000000003,21,229,0,Recent / Promising,False
17496,359,1,271.05,271.05,10,79,1,At risk / Lapsed,False
17498,76,1,272.22,272.22,17,394,1,At risk / Lapsed,False
17499,290,1,622.88,622.88,40,711,1,At risk / Lapsed,False
17500,17,3,1138.0,379.3333333333333,3,17,2,Loyal / Core,False
17501,221,2,288.6,144.29999999999998,18,160,1,At risk / Lapsed,False
17502,9,4,689.1,172.27499999999998,25,376,0,Recent / Promising,False
17503,3,2,558.96,279.47999999999996,36,486,0,Recent / Promising,False
17504,206,9,2997.0299999999997,333.00333333333333,112,1664,2,Loyal / Core,False
17505,162,2,1145.84,572.92,48,556,2,Loyal / Core,False
17506,76,1,302.2,302.20000000000005,14,139,1,At risk / Lapsed,False
17507,262,2,605.58,302.79,79,359,1,At risk / Lapsed,False
17508,281,1,387.31,387.31,22,289,1,At risk / Lapsed,False
17509,58,8,6115.14,764.3924999999999,75,3534,2,Loyal / Core,False
17510,25,1,308.48,308.48,20,214,0,Recent / Promising,False
17511,3,31,91062.38,2937.496129032258,453,64549,3,Champions / VIP,True
17512,29,10,2924.9900000000002,292.49899999999997,61,2753,3,Champions / VIP,False
17513,72,1,513.2,513.2,6,254,1,At risk / Lapsed,False
17514,128,1,208.65,208.65,40,135,1,At risk / Lapsed,False
17515,31,4,639.02,159.755,49,243,2,Loyal / Core,False
17516,15,5,768.08,153.616,113,416,2,Loyal / Core,False
17517,309,1,153.94,153.94,11,102,1,At risk / Lapsed,False
17519,17,6,1844.02,307.33666666666664,60,1236,2,Loyal / Core,False
17520,54,1,546.81,546.81,30,365,1,At risk / Lapsed,False
17521,30,3,723.2099999999999,241.07000000000002,38,519,2,Loyal / Core,False
17522,2,5,1066.15,213.23000000000002,58,1022,3,Champions / VIP,False
17523,11,4,652.74,163.185,25,872,0,Recent / Promising,False
17524,361,1,145.0,145.0,6,90,1,At risk / Lapsed,False
17525,360,1,422.70000000000005,422.7,9,82,1,At risk / Lapsed,False
17526,5,4,1195.8999999999999,298.975,17,310,0,Recent / Promising,False
17527,54,4,939.37,234.8425,45,488,2,Loyal / Core,False
17528,1,8,3628.5,453.5625,183,2138,3,Champions / VIP,False
17530,1,10,2380.41,238.04100000000003,305,1523,3,Champions / VIP,False
17531,190,1,296.7,296.7,14,136,1,At risk / Lapsed,False
17534,54,1,223.36,223.36,9,103,1,At risk / Lapsed,False
17535,280,1,164.4,164.39999999999998,13,136,1,At risk / Lapsed,False
17536,177,1,76.5,76.5,3,6,1,At risk / Lapsed,False
17537,30,2,897.62,448.81,74,700,0,Recent / Promising,False
17538,26,1,98.42,98.42,9,134,0,Recent / Promising,False
17540,25,2,578.9,289.45,20,194,0,Recent / Promising,False
17542,270,1,170.75,170.75,24,134,1,At risk / Lapsed,False
17545,43,3,645.96,215.32000000000002,122,341,2,Loyal / Core,False
17548,234,1,103.3,103.3,5,58,1,At risk / Lapsed,False
17549,24,2,148.86,74.43,5,210,0,Recent / Promising,False
17550,197,3,267.16,89.05333333333336,42,86,1,At risk / Lapsed,False
17551,359,1,306.84,306.84000000000003,39,150,1,At risk / Lapsed,False
17552,60,4,930.41,232.6025,43,719,2,Loyal / Core,False
17553,130,1,1487.6,1487.6,2,1048,1,At risk / Lapsed,False
17554,1,5,1952.45,390.48999999999995,58,1763,3,Champions / VIP,False
17555,20,2,483.26,241.63,101,349,0,Recent / Promising,False
17556,206,1,157.9,157.9,6,101,1,At risk / Lapsed,False
17557,14,3,541.46,180.48666666666665,27,306,0,Recent / Promising,False
17560,95,4,854.95,213.7375,22,635,2,Loyal / Core,False
17561,19,1,167.62,167.61999999999998,44,146,0,Recent / Promising,False
17562,14,7,1122.38,160.33999999999997,48,817,2,Loyal / Core,False
17564,24,3,454.01,151.33666666666667,38,146,0,Recent / Promising,False
17566,8,2,901.21,450.60499999999996,113,518,0,Recent / Promising,False
17567,7,8,4331.48,541.435,110,2632,3,Champions / VIP,False
17569,332,1,344.14,344.13999999999993,29,159,1,At risk / Lapsed,False
17571,50,4,1497.26,374.315,246,904,2,Loyal / Core,False
17572,71,4,226.75000000000003,56.6875,7,95,1,At risk / Lapsed,False
17573,29,3,380.6,126.86666666666666,24,308,0,Recent / Promising,False
17574,243,1,185.65,185.64999999999998,8,77,1,At risk / Lapsed,False
17576,8,19,3622.68,190.66736842105263,245,1994,3,Champions / VIP,False
17578,218,1,143.45999999999998,143.45999999999998,5,138,1,At risk / Lapsed,False
17579,5,3,448.90000000000003,149.6333333333333,46,258,0,Recent / Promising,False
17580,253,3,212.77,70.92333333333333,42,87,1,At risk / Lapsed,False
17581,1,25,11045.04,441.80159999999995,229,5927,3,Champions / VIP,True
17582,236,1,175.27,175.27,28,123,1,At risk / Lapsed,False
17584,7,2,1242.3,621.1500000000001,30,458,0,Recent / Promising,False
17585,109,4,1133.07,283.2675,176,1671,2,Loyal / Core,False
17588,100,3,1240.2,413.40000000000003,19,676,2,Loyal / Core,False
17589,60,4,2402.92,600.7299999999999,171,1630,2,Loyal / Core,False
17590,2,3,1477.97,492.65666666666675,161,827,0,Recent / Promising,False
17591,73,7,2225.9700000000003,317.9957142857143,81,1009,2,Loyal / Core,False
17593,4,5,3927.34,785.4680000000001,190,3101,3,Champions / VIP,False
17594,85,2,993.18,496.59000000000003,42,550,2,Loyal / Core,False
17595,12,2,388.79,194.39499999999998,68,229,0,Recent / Promising,False
17596,23,7,2827.93,403.99000000000007,168,4400,3,Champions / VIP,False
17597,214,1,2044.3700000000001,2044.37,55,1176,1,At risk / Lapsed,False
17600,18,1,161.67000000000002,161.67000000000002,13,144,0,Recent / Promising,False
17601,239,1,116.00999999999999,116.00999999999999,9,103,1,At risk / Lapsed,False
17602,2,6,5102.97,850.495,335,4151,3,Champions / VIP,False
17603,78,1,394.72,394.71999999999997,11,74,1,At risk / Lapsed,False
17604,217,2,309.36,154.67999999999998,57,169,1,At risk / Lapsed,False
17608,33,2,193.42,96.71000000000001,54,232,0,Recent / Promising,False
17609,41,5,1104.72,220.94399999999996,198,696,2,Loyal / Core,False
17611,7,15,3984.22,265.61466666666666,440,2560,3,Champions / VIP,False
17612,53,6,2048.45,341.4083333333333,116,1808,2,Loyal / Core,False
17613,23,14,4559.150000000001,325.65357142857147,211,2496,3,Champions / VIP,False
17614,57,1,390.07,390.07000000000005,97,238,1,At risk / Lapsed,False
17615,130,3,329.6,109.86666666666669,13,140,1,At risk / Lapsed,False
17616,174,3,571.1999999999999,190.4,1,224,1,At risk / Lapsed,False
17618,6,3,971.58,323.86000000000007,56,331,0,Recent / Promising,False
17619,312,1,218.52,218.51999999999995,71,127,1,At risk / Lapsed,False
17620,60,1,81.44,81.44,4,60,1,At risk / Lapsed,False
17621,21,3,1379.9,459.96666666666664,24,514,2,Loyal / Core,False
17623,33,1,527.0500000000001,527.0500000000001,33,265,0,Recent / Promising,False
17624,15,2,843.48,421.74,49,554,0,Recent / Promising,False
17625,18,4,2047.0,511.75,223,1198,2,Loyal / Core,False
17628,81,1,75.75,75.75000000000001,5,79,1,At risk / Lapsed,False
17629,6,8,1814.12,226.765,106,1629,3,Champions / VIP,False
17630,170,2,503.59999999999997,251.79999999999998,24,158,1,At risk / Lapsed,False
17631,2,3,528.33,176.11000000000004,39,334,0,Recent / Promising,False
17633,31,4,1324.84,331.21000000000004,59,644,2,Loyal / Core,False
17634,36,9,2361.9700000000003,262.4411111111111,209,840,2,Loyal / Core,False
17636,19,1,285.56,285.55999999999995,20,182,0,Recent / Promising,False
17637,31,2,547.0600000000001,273.53000000000003,35,280,0,Recent / Promising,False
17639,276,1,108.5,108.5,7,49,1,At risk / Lapsed,False
17640,87,1,621.66,621.6600000000001,5,250,1,At risk / Lapsed,False
17642,120,2,712.29,356.145,34,474,1,At risk / Lapsed,False
17643,373,1,101.55,101.55,8,71,1,At risk / Lapsed,False
17644,1,11,2895.64,263.24,102,1793,3,Champions / VIP,False
17646,219,3,1008.39,336.13,46,323,2,Loyal / Core,False
17647,65,1,133.06,133.06,7,30,1,At risk / Lapsed,False
17648,61,4,1797.5,449.375,81,487,2,Loyal / Core,False
17649,138,1,868.49,868.49,52,399,1,At risk / Lapsed,False
17650,21,1,166.08,166.07999999999998,8,150,0,Recent / Promising,False
17651,12,10,3945.0,394.5,149,3112,3,Champions / VIP,False
17652,25,12,4867.72,405.6433333333334,118,2509,3,Champions / VIP,False
17653,37,4,1207.56,301.89,44,1409,2,Loyal / Core,False
17654,277,1,117.55,117.55000000000001,22,41,1,At risk / Lapsed,False
17655,11,7,2638.94,376.9914285714286,66,1116,3,Champions / VIP,False
17656,73,5,1674.69,334.93800000000005,67,1399,2,Loyal / Core,False
17658,26,2,595.42,297.71,17,616,0,Recent / Promising,False
17659,17,12,2999.46,249.955,127,1525,3,Champions / VIP,False
17660,141,1,196.0,196.0,37,130,1,At risk / Lapsed,False
17663,26,7,1802.91,257.5585714285715,63,797,2,Loyal / Core,False
17664,19,2,604.64,302.32,41,604,0,Recent / Promising,False
17666,4,2,728.16,364.0799999999999,14,596,0,Recent / Promising,False
17667,66,5,2055.51,411.10200000000003,85,1033,2,Loyal / Core,False
17668,1,2,347.75,173.875,14,93,0,Recent / Promising,False
17669,43,7,3406.7200000000003,486.6742857142857,45,1916,2,Loyal / Core,False
17670,228,1,205.7,205.7,11,110,1,At risk / Lapsed,False
17671,16,4,1572.71,393.17750000000007,40,772,2,Loyal / Core,False
17672,50,2,3178.17,1589.085,105,1690,2,Loyal / Core,False
17673,2,6,1629.12,271.52,118,1487,3,Champions / VIP,False
17674,74,2,551.04,275.52000000000004,19,672,1,At risk / Lapsed,False
17675,1,31,20374.28,657.2348387096774,239,8360,3,Champions / VIP,True
17676,4,6,1387.68,231.28,49,932,3,Champions / VIP,False
17677,2,30,16363.23,545.441,178,9775,3,Champions / VIP,True
17678,264,1,298.11,298.11,16,207,1,At risk / Lapsed,False
17679,53,2,1992.1100000000001,996.0550000000001,29,729,2,Loyal / Core,False
17680,24,1,184.4,184.39999999999998,11,96,0,Recent / Promising,False
17682,10,6,2474.33,412.38833333333326,48,1367,3,Champions / VIP,False
17684,44,1,239.41,239.41,15,145,1,At risk / Lapsed,False
17685,17,7,3191.53,455.9328571428572,88,1956,3,Champions / VIP,False
17686,7,7,5739.46,819.9228571428573,205,2478,3,Champions / VIP,False
17690,30,15,4757.95,317.19666666666666,186,1773,3,Champions / VIP,False
17691,358,2,290.40000000000003,145.2,18,134,1,At risk / Lapsed,False
17692,127,4,725.5799999999999,181.39499999999998,33,624,2,Loyal / Core,False
17693,137,1,200.47,200.46999999999997,16,231,1,At risk / Lapsed,False
17694,142,1,283.12,283.12,15,184,1,At risk / Lapsed,False
17695,132,2,765.34,382.6700000000001,30,779,1,At risk / Lapsed,False
17696,38,8,2285.71,285.71375000000006,78,1756,2,Loyal / Core,False
17697,236,1,338.95,338.95000000000005,19,93,1,At risk / Lapsed,False
17698,261,1,154.95,154.95,8,93,1,At risk / Lapsed,False
17700,17,4,2534.64,633.66,116,1266,2,Loyal / Core,False
17701,253,1,417.95,417.95000000000005,24,109,1,At risk / Lapsed,False
17702,30,4,1824.37,456.0925,58,1353,2,Loyal / Core,False
17703,35,3,798.74,266.24666666666667,47,590,2,Loyal / Core,False
17704,169,2,885.19,442.59499999999997,27,343,1,At risk / Lapsed,False
17705,3,9,1823.52,202.61333333333334,63,963,3,Champions / VIP,False
17706,4,17,10504.49,617.9111764705882,270,3899,3,Champions / VIP,False
17707,185,2,152.4,76.19999999999999,3,144,1,At risk / Lapsed,False
17708,188,2,267.08,133.54000000000002,28,91,1,At risk / Lapsed,False
17709,170,1,137.45,137.45,7,17,1,At risk / Lapsed,False
17711,11,2,385.1,192.55,22,246,0,Recent / Promising,False
17712,45,1,522.91,522.91,29,215,0,Recent / Promising,False
17714,321,1,153.0,153.0,10,92,1,At risk / Lapsed,False
17715,201,1,326.4,326.4,1,384,1,At risk / Lapsed,False
17716,23,11,5655.99,514.180909090909,171,3072,3,Champions / VIP,False
17718,232,1,139.35,139.35,6,83,1,At risk / Lapsed,False
17719,38,15,5396.04,359.736,111,2466,3,Champions / VIP,False
17720,26,4,1195.94,298.985,39,576,2,Loyal / Core,False
17722,96,4,2424.04,606.01,111,1595,2,Loyal / Core,False
17723,127,6,3276.4000000000005,546.0666666666667,4,792,2,Loyal / Core,False
17724,71,3,1033.0,344.3333333333333,38,300,2,Loyal / Core,False
17725,16,11,3439.08,312.64363636363635,115,2162,3,Champions / VIP,False
17727,15,1,1060.25,1060.25,66,645,0,Recent / Promising,False
17728,4,3,2876.01,958.6700000000001,153,1469,3,Champions / VIP,False
17730,3,13,5298.4800000000005,407.57538461538456,127,3576,3,Champions / VIP,False
17731,79,4,1240.11,310.0275,54,493,2,Loyal / Core,False
17732,373,1,303.97,303.96999999999997,18,93,1,At risk / Lapsed,False
17733,39,2,692.19,346.09499999999997,33,463,0,Recent / Promising,False
17734,54,3,700.63,233.54333333333332,40,422,2,Loyal / Core,False
17735,2,19,13110.02,690.001052631579,319,8439,3,Champions / VIP,True
17736,9,3,377.44,125.81333333333333,24,238,0,Recent / Promising,False
17737,9,2,168.24,84.12,8,108,0,Recent / Promising,False
17738,19,4,1879.05,469.7625,89,1029,2,Loyal / Core,False
17739,12,7,2791.35,398.7642857142858,29,861,3,Champions / VIP,False
17742,113,2,355.11,177.555,13,89,1,At risk / Lapsed,False
17744,4,6,2322.4,387.06666666666666,110,3412,3,Champions / VIP,False
17746,240,1,110.25,110.25000000000001,6,29,1,At risk / Lapsed,False
17747,113,1,71.4,71.4,1,12,1,At risk / Lapsed,False
17749,178,2,674.52,337.26,33,320,1,At risk / Lapsed,False
17750,5,9,1781.28,197.92,100,3906,3,Champions / VIP,False
17752,359,1,80.64,80.64,1,192,1,At risk / Lapsed,False
17754,1,5,1772.26,354.45199999999994,82,1869,3,Champions / VIP,False
17757,1,30,5601.34,186.71133333333333,274,3319,3,Champions / VIP,True
17758,19,8,3456.7000000000003,432.0875,310,2091,3,Champions / VIP,False
17759,17,3,833.74,277.91333333333336,81,707,0,Recent / Promising,False
17760,22,2,287.59,143.79500000000002,25,239,0,Recent / Promising,False
17761,33,1,712.78,712.78,19,398,0,Recent / Promising,False
17763,263,1,15.0,15.0,1,12,1,At risk / Lapsed,False
17764,51,2,818.8199999999999,409.41,71,395,2,Loyal / Core,False
17765,159,3,371.88,123.96,51,144,1,At risk / Lapsed,False
17767,15,1,271.2,271.20000000000005,21,128,0,Recent / Promising,False
17768,8,3,2273.1800000000003,757.7266666666666,77,1186,2,Loyal / Core,False
17769,13,10,3997.98,399.79800000000006,200,1862,3,Champions / VIP,False
17770,199,5,1143.27,228.65399999999994,33,365,2,Loyal / Core,False
17771,57,2,245.33,122.665,50,283,1,At risk / Lapsed,False
17772,11,2,182.77,91.38499999999999,50,58,0,Recent / Promising,False
17774,97,4,1225.41,306.35249999999996,123,512,2,Loyal / Core,False
17775,255,1,56.4,56.4,3,72,1,At risk / Lapsed,False
17777,25,3,665.86,221.95333333333338,141,507,0,Recent / Promising,False
17779,21,3,658.57,219.52333333333334,73,397,0,Recent / Promising,False
17781,159,2,188.02,94.00999999999999,12,34,1,At risk / Lapsed,False
17783,72,2,283.47,141.73499999999996,67,354,1,At risk / Lapsed,False
17785,53,1,131.94,131.94,13,67,1,At risk / Lapsed,False
17786,85,2,278.74,139.37,57,200,1,At risk / Lapsed,False
17787,153,4,1865.19,466.2975,94,910,2,Loyal / Core,False
17788,74,2,1112.95,556.475,2,210,2,Loyal / Core,False
17789,281,1,225.9,225.9,14,74,1,At risk / Lapsed,False
17790,27,14,1965.55,140.39642857142857,121,836,3,Champions / VIP,False
17791,30,1,106.1,106.1,10,46,0,Recent / Promising,False
17793,25,1,323.04,323.04,49,232,0,Recent / Promising,False
17795,180,2,350.39,175.19499999999996,43,341,1,At risk / Lapsed,False
17796,40,4,697.9,174.47500000000002,63,178,2,Loyal / Core,False
17797,22,3,780.43,260.1433333333334,102,498,0,Recent / Promising,False
17799,22,10,3055.93,305.593,280,1758,3,Champions / VIP,False
17800,37,9,1198.01,133.1122222222222,50,735,2,Loyal / Core,False
17802,82,3,1285.04,428.34666666666664,102,752,2,Loyal / Core,False
17805,74,1,512.31,512.31,10,478,1,At risk / Lapsed,False
17806,11,1,546.04,546.04,43,727,0,Recent / Promising,False
17809,16,12,5411.91,450.9925,46,2057,3,Champions / VIP,False
17811,4,39,7831.03,200.79564102564103,358,4176,3,Champions / VIP,True
17812,13,4,732.16,183.03999999999996,113,350,0,Recent / Promising,False
17813,14,5,1770.8799999999999,354.176,297,790,2,Loyal / Core,False
17816,37,4,36.56,9.139999999999999,16,30,0,Recent / Promising,True
17817,4,3,387.68,129.22666666666666,32,67,0,Recent / Promising,False
17819,72,7,3704.87,529.2671428571429,36,1031,2,Loyal / Core,False
17824,51,1,298.4,298.4,13,408,1,At risk / Lapsed,False
17827,5,5,1995.46,399.092,190,1247,3,Champions / VIP,False
17828,23,4,1165.09,291.2725,53,655,2,Loyal / Core,False
17829,299,1,889.24,889.24,30,496,1,At risk / Lapsed,False
17830,2,3,398.7,132.89999999999998,18,92,0,Recent / Promising,False
17831,33,1,35.400000000000006,35.400000000000006,2,12,1,At risk / Lapsed,False
17832,50,1,155.37,155.37000000000003,61,208,1,At risk / Lapsed,False
17835,3,3,350.64,116.87999999999998,45,348,0,Recent / Promising,False
17836,47,1,109.83,109.83,22,87,1,At risk / Lapsed,False
17837,42,8,1587.48,198.435,109,516,2,Loyal / Core,False
